steam_appid,name,developers,publishers,categories,genres,required_age,n_achievements,platforms,is_released,release_date,additional_content,total_reviews,total_positive,total_negative,review_score,review_score_desc,positive_percentual,metacritic,is_free,price_initial (USD)
1343860,8-Bit Attack Character Pack 1,"['Startale Games', 'Petersen Games']",['Startale Games'],"['Single-player', 'Downloadable Content', 'Steam Achievements']","['Free To Play', 'Indie', 'RPG', 'Strategy']",,0,"['windows', 'mac']",True,2020-07-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1343790,Fantasy Grounds - Mini-Dungeon Monthly #12,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-08-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1343780,Fantasy Grounds - Mini-Dungeon Monthly #11,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-08-04 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1343770,Fallout 76: Appalachia Starter Bundle,['Bethesda Game Studios'],['Bethesda Softworks'],"['Multi-player', 'MMO', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'In-App Purchases', 'Partial Controller Support']",['RPG'],16.0,0,['windows'],True,2020-07-09 00:00:00,[],103,82,21,6,Mostly Positive,79.6,0,False,7.99
1343760,Fantasy Grounds - Mini-Dungeon Monthly #10,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-21 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1343650,Fantasy Grounds - Mini-Dungeon Monthly #9,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-14 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1344320,端木斐异闻录：深海魆蜮,['致意'],['致意'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Adventure', 'Indie']",10.0,0,"['windows', 'mac', 'linux']",True,2020-07-09 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1344280,TIGER GAME ASSETS OCTAGONAL BUTTON 112,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1344100,TIGER GAME ASSETS SHARP BUTTON 104,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1344090,REKT! - The Forge,['Little Chicken Game Company'],['No Gravity Games'],"['Single-player', 'Multi-player', 'Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Downloadable Content', 'Full controller support', 'Remote Play Together', 'Family Sharing']","['Action', 'Casual', 'Indie', 'Racing', 'Sports']",0.0,0,['windows'],True,2024-09-19 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,1.99
1344040,TIGER GAME ASSETS FILLET BUTTON 100,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-06 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1344680,Remnant: From the Ashes - Subject 2923,['Gunfire Games'],['Arc Games'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'Adventure', 'RPG']",16.0,0,['windows'],True,2020-08-20 00:00:00,[],364,247,117,5,Mixed,67.9,0,False,9.99
1344591,Sub Terra Draconis - The Golemworks,['Crystal Shard'],['Crystal Shard'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Indie']",,0,"['windows', 'linux']",True,2024-12-21 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,1.99
1344590,Sub Terra Draconis - Magma Grotto,['Crystal Shard'],['Crystal Shard'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Workshop', 'Steam Cloud', 'Steam Leaderboards', 'Includes level editor', 'Family Sharing']","['Action', 'Indie']",,0,"['windows', 'linux']",True,2023-12-29 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,1.99
1345310,TIGER GAME ASSETS PROGRESS BARS,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345233,TIGER GAME ASSETS GAMEPAD BUTTON BLACK VOL.04,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345232,TIGER GAME ASSETS GAMEPAD BUTTON BLACK VOL.03,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345231,TIGER GAME ASSETS GAMEPAD BUTTON BLACK VOL.02,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345230,TIGER GAME ASSETS GAMEPAD BUTTON BLACK VOL.01,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-08 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345060,Ironlights - Alabaster Armor,['E McNeill LLC'],['E McNeill LLC'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Family Sharing']",['Action'],10.0,0,['windows'],True,2020-06-16 00:00:00,[],4,4,0,0,4 user reviews,100.0,0,False,0.99
1345800,TROUBLESHOOTER: Abandoned Children - Digital Art Book,['Dandylion'],['Dandylion'],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Casual', 'Indie', 'RPG', 'Strategy']",10.0,0,['windows'],True,2020-06-16 00:00:00,[],21,21,0,7,Positive,100.0,0,False,9.99
1345620,TIGER GAME ASSETS TXTBOX BLACK,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1345580,灵魂筹码 - 魂断黄泉 Soul at Stake - Soul Undertaker,['Chongming Studio'],['Chongming Studio'],"['Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Indie', 'RPG']",16.0,0,['windows'],True,2020-06-23 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1345560,PHAT PHROG - CHEST CHARACTER UNLOCK,['ColloseusX'],['Phat Phrog Studios'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Free To Play', 'Indie']",,0,['windows'],True,2020-06-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
1345510,Fantasy Grounds - Black Scrolls Forest of Fallen Giants (Map Tile Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-09-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1345500,Fantasy Grounds - Black Scrolls Docks and Canals (Map Tile Pack),"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-09-18 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1346160,Carrier Trail - Artwork,['CrackedGhostGames'],['CrackedGhostGames'],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Adventure', 'Casual', 'Indie']",,0,"['windows', 'mac', 'linux']",True,2020-06-30 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1346060,PHAT PHROG - BOMB CHARACTER UNLOCK,['ColloseusX'],['Phat Phrog Studios'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Leaderboards', 'Family Sharing']","['Action', 'Casual', 'Free To Play', 'Indie']",,0,['windows'],True,2020-06-24 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,1.99
1346050,The Garden radio play,['3-Fold Games'],['3-Fold Games'],[],"['Adventure', 'Casual', 'Indie']",0.0,0,"['windows', 'mac', 'linux']",True,2020-07-16 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,1.99
1345990,Warhammer: Vermintide 2 - Grail Knight Cosmetic Upgrade,['Fatshark'],['Fatshark'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']","['Action', 'Indie']",16.0,0,['windows'],True,2020-06-23 00:00:00,[],315,133,182,5,Mixed,42.2,0,False,0.0
1345962,Kidnapped Girl - Donation Big,['TroyHolman'],['TroyHolman'],"['Single-player', 'Downloadable Content']","['Adventure', 'Casual', 'Free To Play', 'Indie', 'Simulation']",16.0,0,['windows'],True,2020-06-16 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1345961,Kidnapped Girl - Donation Medium,['TroyHolman'],['TroyHolman'],"['Single-player', 'Downloadable Content']","['Adventure', 'Casual', 'Free To Play', 'Indie', 'Simulation']",16.0,0,['windows'],True,2020-06-16 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,4.99
1345960,Kidnapped Girl - Donation Small,['TroyHolman'],['TroyHolman'],"['Single-player', 'Downloadable Content']","['Adventure', 'Casual', 'Free To Play', 'Indie', 'Simulation']",16.0,0,['windows'],True,2020-06-16 00:00:00,[],3,3,0,0,3 user reviews,100.0,0,False,1.99
1345920,TIGER GAME ASSETS TXTBOX WHITE,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1346730,Stream Avatars: Extra Upload,['Travis Miller'],['Travis Miller'],"['Downloadable Content', 'Steam Workshop', 'Includes level editor']","['Animation & Modeling', 'Audio Production', 'Design & Illustration', 'Utilities', 'Video Production', 'Web Publishing']",,0,"['windows', 'mac']",True,2020-07-10 00:00:00,[],13,12,1,7,Positive,92.3,0,False,4.99
1346590,俠之道(PathOfWuxia) OST,"['香港商河洛互動娛樂股份有限公司', '有序音樂有限公司']",['香港商河洛互動娛樂股份有限公司'],[],['RPG'],0.0,0,"['windows', 'mac', 'linux']",True,2020-06-25 00:00:00,[],11,10,1,7,Positive,90.9,0,False,12.99
1346580,Gravity - Creator Bundle,['Daniel Gelber'],['Daniel Gelber'],"['Single-player', 'Downloadable Content', 'Includes level editor']","['Action', 'Casual', 'Free To Play', 'Indie', 'Racing']",,0,"['windows', 'mac', 'linux']",True,2020-06-15 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,2.99
1347100,Item Collector - Barbarian,['Item Collector'],[],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']",,0,['windows'],True,2020-07-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1347090,DCS: F/A-18C Hornet The Serpent's Head 2 Campaign,['Badger 633'],['Eagle Dynamics SA'],"['Single-player', 'Downloadable Content', 'Captions available', 'VR Support', 'Partial Controller Support']","['Simulation', 'Free To Play']",10.0,0,['windows'],True,2020-07-21 00:00:00,[],31,19,12,5,Mixed,61.3,0,False,9.99
1346920,TIGER GAME ASSETS RADIO BUTTONS,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-15 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1346820,TIGER GAME ASSETS CHECK BOX,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1347640,Othercide - Digital Artbook,['Lightbulb Crew'],['Focus Entertainment'],"['Single-player', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'Strategy']",14.0,0,['windows'],True,2020-07-27 00:00:00,[],11,11,0,7,Positive,100.0,0,False,4.99
1347520,Yokai's Secret - HD Wallpaper Collection,['Double W'],['Toffee Cafe'],"['Single-player', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Action', 'Casual', 'Indie', 'RPG']",0.0,0,"['windows', 'mac', 'linux']",True,2020-06-25 00:00:00,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1347370,TIGER GAME ASSETS TOGGLE SWITCH,['TigerQiuQiu'],['TigerQiuQiu'],['Downloadable Content'],"['Animation & Modeling', 'Design & Illustration', 'Education', 'Photo Editing', 'Software Training', 'Video Production', 'Web Publishing', 'Game Development']",,0,['windows'],True,2020-06-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,2.99
1347341,"They Can't Stop All of Us - 50,000 Latium","['B Michael B', 'ChainWave Games']",['ChainWave Games'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']","['Action', 'Casual', 'Indie', 'Strategy']",10.0,0,['windows'],True,2020-06-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,19.99
1347340,"They Can't Stop All of Us - 25,000 Latium","['B Michael B', 'ChainWave Games']",[],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Downloadable Content']","['Action', 'Casual', 'Indie', 'Strategy']",10.0,0,['windows'],True,2020-06-11 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,9.99
1347270,NEAR DEADline OST,"['Mike Carmet', 'Dumb ****ing Horse']","['Dumb ****ing Horse', 'Scarecrow Arts']",[],['Indie'],0.0,0,"['windows', 'mac', 'linux']",True,2020-08-12 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,4.99
1347980,Item Collector - Prehistoric Age,['Item Collector'],[],"['Single-player', 'Downloadable Content', 'Family Sharing']","['Adventure', 'Casual', 'RPG', 'Simulation', 'Strategy']",,0,['windows'],True,2020-07-10 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,0.99
1347920,Farming Simulator 19 - Alpine Farming Expansion,['Giants Software'],['Focus Home Interactive'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on Tablet', 'Remote Play on TV', 'Family Sharing']",['Simulation'],,0,"['windows', 'mac']",True,2020-11-12 00:00:00,[],54,29,25,5,Mixed,53.7,0,False,19.99
1347890,Fantasy Grounds - Pathfinder 2 RPG - Bestiary 2,"['SmiteWorks USA, LLC']",[],"['Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Partial Controller Support', 'Family Sharing']","['Indie', 'RPG', 'Strategy']",10.0,0,"['windows', 'mac']",True,2020-07-14 00:00:00,[],0,0,0,0,No user reviews,0.0,0,False,49.99
1347790,Tango Fiesta - Fascism Fighters 4000,['Spilt Milk Studios Ltd'],['Spilt Milk Studios Ltd'],"['Single-player', 'Downloadable Content', 'Full controller support', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Action', 'Indie']",,0,['windows'],True,2020-10-28 00:00:00,[],1,1,0,0,1 user reviews,100.0,0,False,4.99
1347751,PAYDAY 2: Weapon Color Pack 2,['OVERKILL - a Starbreeze Studio.'],['Starbreeze Publishing AB'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",18.0,0,"['windows', 'linux']",True,2020-06-30 00:00:00,[],60,59,1,8,Very Positive,98.3,0,False,2.99
1347750,PAYDAY 2: Breakfast in Tijuana Heist,['OVERKILL - a Starbreeze Studio.'],['Starbreeze Publishing AB'],"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Remote Play on TV', 'Family Sharing']","['Action', 'RPG']",18.0,0,"['windows', 'linux']",True,2020-06-30 00:00:00,[],154,88,66,5,Mixed,57.1,0,False,6.99
1347720,Hero Siege - Neko Maid (Skin),['Panic Art Studios Ltd'],['Panic Art Studios Ltd'],"['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Shared/Split Screen PvP', 'Co-op', 'Online Co-op', 'Shared/Split Screen Co-op', 'Shared/Split Screen', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Remote Play on TV', 'Remote Play Together', 'Family Sharing']","['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",,0,"['windows', 'mac', 'linux']",True,2020-07-21 00:00:00,[],11,9,2,7,Positive,81.8,0,False,4.99
1348660,Country Pack - Hearts of Iron IV: Battle for the Bosporus,['Paradox Development Studio'],['Paradox Interactive'],"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Strategy']",,0,"['windows', 'mac', 'linux']",True,2020-10-15 00:00:00,[],1027,491,536,5,Mixed,47.8,0,False,9.99
1348650,Nyanco Card Special Music,['Nyanco Channel'],['Nyanco Channel'],[],['Indie'],0.0,0,"['windows', 'mac', 'linux']",False,,[],0,0,0,0,No user reviews,0.0,0,True,0.0
1348500,Onigiri Support Pack,"['CyberStep, Inc.']","['CyberStep, Inc.']","['Multi-player', 'MMO', 'Downloadable Content', 'In-App Purchases', 'Partial Controller Support']","['Action', 'Free To Play', 'Massively Multiplayer', 'RPG']",0.0,0,['windows'],True,2020-07-13 00:00:00,[],2,2,0,0,2 user reviews,100.0,0,False,29.99
